base_id,condition,label,hop_depth,error_type,peak_entropy,mean_entropy,early_entropy,min_confidence,mean_vocab_gap,logprob_uncertainty,hedged,hedge_count,overconfident,overconf_count,verbalized_conf,is_absurd,final_correct_clean,final_correct_error,final_degraded,prompt_len,n_tokens_gen,generated_text
2hop_fractions_0003,error_verbalized,1,2,magnitude_error,,,,0.1807861328125,0.5889263990379515,0.38811308637685427,False,0,False,0,,False,False,False,False,184,42,"Since 4 people ate 4 slices, the total slices eaten is 4. To find the fraction of the tart remaining, we need to subtract the number of slices eaten from the total number of slices.

"
4hop_compound_interest_0018,clean,0,4,,,,,0.480224609375,0.7909630152486986,0.14776802109953308,False,0,False,0,,False,False,False,False,134,31,"To find the balance after year 2, we need to calculate the interest earned in the second year and add it to the balance after year 1.

"
4hop_compound_interest_0018,error_standard,1,4,magnitude_error,,,,0.460693359375,0.794361860521378,0.14175699653740517,False,0,False,0,,False,False,False,False,131,31,"To find the balance after year 2, we need to calculate the interest earned in the second year and add it to the balance after year 1.

"
4hop_compound_interest_0018,error_verbalized,1,4,magnitude_error,,,,0.338134765625,0.7325253670032208,0.2841145316005274,False,0,False,0,,False,False,False,False,187,13,"Answer: Balance after year 1: $21000. 
"
2hop_arithmetic_0015,clean,0,2,,,,,0.46533203125,0.6710621275399861,0.22678141267282648,False,0,False,0,,False,False,False,False,140,19,"To find the change, we need to subtract the total cost from the amount Paul paid with.

"
2hop_arithmetic_0015,error_standard,1,2,off_by_one,,,,0.4716796875,0.6754160241076821,0.22249490613050257,False,0,False,0,,False,False,False,False,140,19,"To find the change, we need to subtract the total cost from the amount Paul paid with.

"
2hop_arithmetic_0015,error_verbalized,1,2,off_by_one,,,,0.39306640625,0.7021496295928955,0.23806948763069605,False,0,False,0,,False,False,False,False,196,21,"Answer: To find the change, we need to subtract the total cost from the $45 bill. 
"
3hop_compound_rate_0040,clean,0,3,,,,,0.5615234375,0.9231358289718627,0.05858570488947113,False,0,False,0,,False,False,False,False,163,30,"Answer: 80 ÷ 40 = 2 hours = 120 minutes. The second leg also takes 120 minutes.assistant

"
3hop_compound_rate_0040,error_standard,1,3,off_by_one,,,,0.301513671875,0.7969538824898856,0.1859718838022879,False,0,False,0,,False,False,False,False,157,21,"To find the time taken for the second leg, we need to divide the distance by the speed. 

"
3hop_compound_rate_0040,error_verbalized,1,3,off_by_one,,,,0.66162109375,0.8860741759601393,0.08690938079307395,False,0,False,0,,False,False,False,False,213,19,"Answer: 2 × 60 = 120. The second leg takes 120 minutes.
"
2hop_rate_distance_0031,clean,0,2,,,,,0.3916015625,0.7330873280763626,0.22399962659543937,False,0,False,0,,False,False,False,False,126,20,"Since there are 60 minutes in an hour, we multiply the number of hours by 60:

"
2hop_rate_distance_0031,error_standard,1,2,wrong_operator,,,,0.38818359375,0.8583163460095723,0.11298122969371636,False,0,False,0,,False,False,False,False,125,30,"To convert the travel time from hours to minutes, we multiply the number of hours by 60 (since there are 60 minutes in an hour).

"
2hop_rate_distance_0031,error_verbalized,1,2,wrong_operator,,,,0.37353515625,0.7922130616811606,0.18012211637145834,False,0,False,0,,False,False,False,False,181,26,"Answer: Since there are 60 minutes in an hour, the trip takes 100 * 60 = 6000 minutes.
"
2hop_percentage_0009,clean,0,2,,,,,0.4619140625,0.663559514284134,0.23577765327654793,False,0,False,0,,False,False,False,False,134,30,"To find 40% of Jack's earnings, we multiply his total earnings by 0.4 (which is the decimal form of 40%).

"
2hop_percentage_0009,error_standard,1,2,wrong_percentage_base,,,,0.414306640625,0.6489978531996409,0.2513286905765628,False,0,False,0,,False,False,False,False,136,30,"To find 40% of Jack's earnings, we multiply his total earnings by 0.4 (which is the decimal form of 40%).

"
2hop_percentage_0009,error_verbalized,1,2,wrong_percentage_base,,,,0.310791015625,0.790758373008834,0.18279797143745022,False,0,False,0,,False,False,False,False,192,36,"To find 40% of $1800, we multiply $1800 by 0.4 (since 40% = 40/100 = 0.4).

"
3hop_compound_rate_0012,clean,0,3,,,,,0.3623046875,0.760024756193161,0.19701260449880653,False,0,False,0,,False,False,False,False,163,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_compound_rate_0012,error_standard,1,3,wrong_unit,,,,0.316162109375,0.8002059346153623,0.17723465553938017,False,0,False,0,,False,False,False,False,157,21,"To find the time taken for the second leg, we need to divide the distance by the speed. 

"
3hop_compound_rate_0012,error_verbalized,1,3,wrong_unit,,,,0.30712890625,0.7099898910522461,0.2675124863365434,False,0,False,0,,False,False,False,False,213,25,"Answer: 60 / 60 = 1. The second leg takes 1 hour, which is 60 minutes.
"
2hop_counting_0009,clean,0,2,,,,,0.50341796875,0.733600880418505,0.1794864538175171,False,0,False,0,,False,False,False,False,130,21,"To find the remaining items, we need to subtract the items taken out from the total number of items.

"
2hop_counting_0009,error_standard,1,2,wrong_percentage_base,,,,0.470458984375,0.7258996140389216,0.1891195191353058,False,0,False,0,,False,False,False,False,132,21,"To find the remaining items, we need to subtract the items taken out from the total number of items.

"
2hop_counting_0009,error_verbalized,1,2,wrong_percentage_base,,,,0.299072265625,0.7961214505709134,0.19434878138109304,False,0,False,0,,True,False,False,False,188,13,"Answer: 1500 - 45 = 1455
"
2hop_percentage_0025,clean,0,2,,,,,0.47119140625,0.7703323281473584,0.1581981736093304,False,0,False,0,,False,False,False,False,134,36,"To find 25% of Zoe's earnings, we multiply his total earnings by 0.25 (since 25% = 25/100 = 0.25).

"
2hop_percentage_0025,error_standard,1,2,off_by_one,,,,0.420654296875,0.7649359024233289,0.1645689443961129,False,0,False,0,,False,False,False,False,134,36,"To find 25% of Zoe's earnings, we multiply his total earnings by 0.25 (since 25% = 25/100 = 0.25).

"
2hop_percentage_0025,error_verbalized,1,2,off_by_one,,,,0.29931640625,0.8051307727308834,0.17013584936552562,False,0,False,0,,False,False,False,False,190,34,"To find 25% of $121, we multiply $121 by 0.25 (since 25% = 25/100 = 0.25).

"
4hop_nested_fractions_0000,clean,0,4,,,,,0.56787109375,0.9438833653926849,0.044241172503342044,False,0,False,0,,False,True,True,False,165,30,"Answer: 2000 × 1/2 = 1000. 1000 of the passing widgets are premium quality.assistant

"
4hop_nested_fractions_0000,error_standard,1,4,off_by_one,,,,0.242919921875,0.6478859032354047,0.3430403760275586,False,0,False,0,,False,True,True,False,165,62,"Answer: 2001 × 1/2 = 1000.5. Since we can't have a fraction of a widget, we'll round this to 1000 or 1001, but for the sake of this problem, we'll use 1000.5.assistant

"
4hop_nested_fractions_0000,error_verbalized,1,4,off_by_one,,,,0.36083984375,0.862671125818182,0.1146334160339334,False,0,False,0,,False,True,True,False,221,27,"Answer: 2001 × 1/2 = 1000.5. 1000.5 widgets are premium quality.
"
3hop_compound_rate_0030,clean,0,3,,,,,0.59814453125,0.9294790287812551,0.05279221573189914,False,0,False,0,,False,False,False,False,163,30,"Answer: 80 ÷ 40 = 2 hours = 120 minutes. The second leg also takes 120 minutes.assistant

"
3hop_compound_rate_0030,error_standard,1,3,off_by_one,,,,0.283203125,0.7997930276961553,0.18496342155193957,False,0,False,0,,False,False,False,False,157,21,"To find the time taken for the second leg, we need to divide the distance by the speed. 

"
3hop_compound_rate_0030,error_verbalized,1,3,off_by_one,,,,0.66259765625,0.8886275573780662,0.08396598161220874,False,0,False,0,,False,False,False,False,213,19,"Answer: 2 × 60 = 120. The second leg takes 120 minutes.
"
2hop_fractions_0027,clean,0,2,,,,,0.52880859375,0.8645075192818275,0.09313056821537047,False,0,False,0,,False,False,False,False,128,26,"To find the fraction of the tart that remains, we need to subtract the number of slices eaten from the total number of slices.

"
2hop_fractions_0027,error_standard,1,2,wrong_unit,,,,0.533203125,0.861496409544578,0.09453295817279808,False,0,False,0,,False,False,False,False,128,26,"To find the fraction of the tart that remains, we need to subtract the number of slices eaten from the total number of slices.

"
2hop_fractions_0027,error_verbalized,1,2,wrong_unit,,,,0.138427734375,0.5733287517101534,0.46084598378888714,False,0,False,0,,True,False,False,False,184,62,"Answer: Since 90 slices are eaten, the number of slices remaining is 20 - 90 = -70. However, since we can't have a negative number of slices, this indicates that the initial calculation of 90 slices eaten is incorrect. We should recalculate the total number of slices eaten.

"
3hop_percentage_chain_0038,clean,0,3,,,,,0.431396484375,0.7716392800211906,0.15979806431128926,False,0,False,0,,False,True,False,True,151,24,"To find the sales tax, multiply the discounted price by the sales tax rate (10% or 0.10).

"
3hop_percentage_chain_0038,error_standard,1,3,magnitude_error,,,,0.50439453125,0.7078463117281596,0.20863242739081642,False,0,False,0,,False,True,False,True,142,15,"To find the sales tax, multiply the discounted price by 10%:

"
3hop_percentage_chain_0038,error_verbalized,1,3,magnitude_error,,,,0.412353515625,0.7568425265225497,0.1854205475219814,False,0,False,0,,False,True,False,True,198,22,"Answer: 10% of $1050 = 0.1 × $1050 = $105
"
3hop_multi_stage_geometry_0035,clean,0,3,,,,,0.3662109375,0.7227417230606079,0.21091015202873492,False,0,False,0,,False,False,False,False,151,25,"To find the area covered by the existing tiles, we need to multiply the area of one tile by the number of tiles.

"
3hop_multi_stage_geometry_0035,error_standard,1,3,off_by_one,,,,0.35302734375,0.7222505283355712,0.21032227951698895,False,0,False,0,,False,False,False,False,149,25,"To find the area covered by the existing tiles, we need to multiply the area of one tile by the number of tiles.

"
3hop_multi_stage_geometry_0035,error_verbalized,1,3,off_by_one,,,,0.40869140625,0.7927526759378838,0.1608098603578127,False,0,False,0,,False,False,False,False,205,33,"Answer: Each tile is 2 m × 2 m, so the area covered by each tile is 2 × 2 = 4 m². 
"
3hop_percentage_chain_0019,clean,0,3,,,,,0.4013671875,0.7936769897739092,0.1474026932449814,False,0,False,0,,False,True,True,False,151,24,"To find the sales tax, multiply the discounted price by the sales tax rate (12% or 0.12).

"
3hop_percentage_chain_0019,error_standard,1,3,wrong_percentage_base,,,,0.44140625,0.7682134211063385,0.16785035224644693,False,0,False,0,,False,True,True,False,144,24,"To find the sales tax, multiply the discounted price by the sales tax rate (12% or 0.12).

"
3hop_percentage_chain_0019,error_verbalized,1,3,wrong_percentage_base,,,,0.352294921875,0.8660963521553919,0.11180383412940867,False,0,False,0,,False,True,True,False,200,26,"Answer: $60.00 × 12% = $60.00 × 0.12 = $7.20
"
2hop_percentage_0033,clean,0,2,,,,,0.53125,0.6587350553479688,0.23733986475683957,False,0,False,0,,False,False,False,False,134,29,"To find 10% of Henry's earnings, we multiply his total earnings by 0.10 (which is the same as 10%).

"
2hop_percentage_0033,error_standard,1,2,magnitude_error,,,,0.4462890625,0.7367383970154656,0.18240777585941173,False,0,False,0,,False,False,False,False,136,36,"To find 10% of Henry's earnings, we multiply his total earnings by 0.1 (since 10% = 10/100 = 0.1).

"
2hop_percentage_0033,error_verbalized,1,2,magnitude_error,,,,0.423095703125,0.7720767178318717,0.17765073591136987,False,0,False,0,,False,False,False,False,192,22,"Answer: 10% of $1080 is 0.1 × $1080 = $108.
"
2hop_rate_distance_0030,clean,0,2,,,,,0.38037109375,0.7215424638528091,0.23689541136098716,False,0,False,0,,False,False,False,False,126,26,"Since there are 60 minutes in an hour, we multiply the number of hours by 60 to get the number of minutes.

"
2hop_rate_distance_0030,error_standard,1,2,off_by_one,,,,0.37109375,0.7241241886065557,0.23767649154724288,False,0,False,0,,False,False,False,False,126,26,"Since there are 60 minutes in an hour, we multiply the number of hours by 60 to get the number of minutes.

"
2hop_rate_distance_0030,error_verbalized,1,2,off_by_one,,,,0.427734375,0.7870347499847412,0.16407605130519987,False,0,False,0,,False,False,False,False,182,16,"Answer: 4 hours * 60 minutes/hour = 240 minutes.
"
4hop_nested_fractions_0021,clean,0,4,,,,,0.54150390625,0.9326072812080384,0.05177342157669078,False,0,False,0,,False,True,True,False,165,30,"Answer: 3750 × 1/2 = 1875. 1875 of the passing widgets are premium quality.assistant

"
4hop_nested_fractions_0021,error_standard,1,4,wrong_operator,,,,0.4404296875,0.7835794863877473,0.14495684576789983,False,0,False,0,,False,True,True,False,169,27,"To find the number of premium quality widgets, we need to multiply the number of widgets that pass quality control by 1/2.

"
4hop_nested_fractions_0021,error_verbalized,1,4,wrong_operator,,,,0.47119140625,0.7515775263309479,0.18892846291374166,False,0,False,0,,False,True,True,False,225,20,"Answer: 3/4 * 5000 = 3750 widgets pass quality control. 
"
2hop_percentage_0042,clean,0,2,,,,,0.4375,0.6549756526947021,0.23931906369233785,False,0,False,0,,False,False,False,False,134,30,"To find 30% of Quinn's earnings, we multiply her total earnings by 0.30 (which is the decimal form of 30%).

"
2hop_percentage_0042,error_standard,1,2,wrong_unit,,,,0.389404296875,0.6407087961832683,0.2545021622971962,False,0,False,0,,False,False,False,False,136,30,"To find 30% of Quinn's earnings, we multiply her total earnings by 0.30 (which is the decimal form of 30%).

"
2hop_percentage_0042,error_verbalized,1,2,wrong_unit,,,,0.32080078125,0.7154461261298921,0.2338386796864117,False,0,False,0,,False,False,False,False,192,36,"To find 30% of Quinn's earnings, we multiply $2500 by 0.3 (since 30% = 30/100 = 0.3).

"
4hop_multi_stage_allocation_0024,clean,0,4,,,,,0.265625,0.7022048036257426,0.26681970937996985,False,0,False,0,,False,False,False,False,158,21,"To find the amount spent on equipment, we need to calculate 25% of $4000. 

"
4hop_multi_stage_allocation_0024,error_standard,1,4,wrong_percentage_base,,,,0.328125,0.6931986627371415,0.25612185673057486,False,0,False,0,,False,False,False,False,159,23,"To find the amount spent on equipment, we need to calculate 25% of $1000.00. 

"
4hop_multi_stage_allocation_0024,error_verbalized,1,4,wrong_percentage_base,,,,0.308349609375,0.7718832748276847,0.1988509833829931,False,0,False,0,,False,False,False,False,215,28,"Answer: $1000.00 × 75% = $750.00. After salaries and equipment, $750.00 remains.
"
3hop_compound_rate_0038,clean,0,3,,,,,0.37109375,0.7759656131267547,0.18476031480892866,False,0,False,0,,False,False,False,False,163,20,"To find the time taken for the second leg, we need to divide the distance by the speed.

"
3hop_compound_rate_0038,error_standard,1,3,magnitude_error,,,,0.32080078125,0.8141410010201591,0.1664058453744964,False,0,False,0,,False,False,False,False,159,21,"To find the time taken for the second leg, we need to divide the distance by the speed. 

"
3hop_compound_rate_0038,error_verbalized,1,3,magnitude_error,,,,0.2763671875,0.647749212053087,0.32325724483471746,False,0,False,0,,False,False,False,False,215,27,"To find the time taken for the second leg, we need to divide the distance by the speed and then convert the result to minutes.

"
3hop_percentage_chain_0032,clean,0,3,,,,,0.3798828125,0.7933456103006998,0.14733345934414266,False,0,False,0,,False,True,False,True,155,24,"To find the sales tax, multiply the discounted price by the sales tax rate (12% or 0.12).

"
3hop_percentage_chain_0032,error_standard,1,3,wrong_unit,,,,0.371337890625,0.7482481549183527,0.18927586743479455,False,0,False,0,,False,True,False,True,142,24,"To find the sales tax, multiply the discounted price by the sales tax rate (12% or 0.12).

"
3hop_percentage_chain_0032,error_verbalized,1,3,wrong_unit,,,,0.3896484375,0.7775752923705361,0.17295741715453128,False,0,False,0,,False,True,False,True,198,22,"Answer: 12% of $1125 = 0.12 × $1125 = $135.
"
3hop_multi_stage_geometry_0042,clean,0,3,,,,,0.26953125,0.7243292689323425,0.22600230207816677,False,0,False,0,,False,False,False,False,151,25,"To find the area covered by the existing tiles, we need to multiply the dimensions of each tile by the number of tiles.

"
3hop_multi_stage_geometry_0042,error_standard,1,3,wrong_unit,,,,0.26611328125,0.7222302651405335,0.23045008389426921,False,0,False,0,,False,False,False,False,149,25,"To find the area covered by the existing tiles, we need to multiply the dimensions of each tile by the number of tiles.

"
3hop_multi_stage_geometry_0042,error_verbalized,1,3,wrong_unit,,,,0.4091796875,0.7827861200679432,0.1680623485861781,False,0,False,0,,False,False,False,False,205,33,"Answer: Each tile is 1 m × 2 m, so the area covered by each tile is 1 × 2 = 2 m². 
"
3hop_percentage_chain_0041,clean,0,3,,,,,0.42138671875,0.7949907829364141,0.14606951494180623,False,0,False,0,,False,True,False,True,151,24,"To find the sales tax, multiply the discounted price by the sales tax rate (12% or 0.12).

"
3hop_percentage_chain_0041,error_standard,1,3,wrong_operator,,,,0.3603515625,0.7303285524249077,0.20981683176978616,False,0,False,0,,False,True,False,True,140,24,"To find the sales tax, multiply the discounted price by the sales tax rate (12% or 0.12).

"
3hop_percentage_chain_0041,error_verbalized,1,3,wrong_operator,,,,0.315185546875,0.7649605849693561,0.20483141334795477,False,0,False,0,,False,True,False,True,196,29,"Answer: 12% of $64 is $640 × 12% = $640 × 0.12 = $76.80
"
2hop_arithmetic_0012,clean,0,2,,,,,0.54052734375,0.7903177981023435,0.13980665798662162,False,0,False,0,,False,False,False,False,144,27,"To find the change Mia receives, we need to subtract the total cost of the mangos ($21) from the $36 bill.

"
2hop_arithmetic_0012,error_standard,1,2,wrong_unit,,,,0.51123046875,0.7905302395423254,0.13709713094564902,False,0,False,0,,False,False,False,False,144,24,"To find the change Mia receives, we need to subtract the total cost of the mangos from the $36 bill.

"
