base_id,condition,label,hop_depth,error_type,peak_entropy,mean_entropy,early_entropy,min_confidence,mean_vocab_gap,logprob_uncertainty,hedged,hedge_count,overconfident,overconf_count,verbalized_conf,is_absurd,final_correct_clean,final_correct_error,final_degraded,prompt_len,n_tokens_gen,generated_text
3hop_compound_rate_0040,error_standard,1,3,off_by_one,,,,0.62255859375,0.9410054647561276,0.034540171056132406,False,0,False,0,,False,False,False,False,144,33,"Since the car travels the second 80 km at the same speed of 40 km/h, it takes the same amount of time as the first leg.

"
3hop_compound_rate_0040,error_verbalized,1,3,off_by_one,,,,0.68603515625,0.9776383350635397,0.01343399486745678,False,0,False,0,,False,False,False,False,209,29,"The second leg is also 80 km at 40 km/h, so it takes the same amount of time as the first leg.

"
2hop_rate_distance_0031,clean,0,2,,,,,0.515625,0.9291282849652427,0.048188695780461255,False,0,False,0,,False,False,False,False,107,14,"Step 2: Convert the travel time from hours to minutes.  
"
2hop_rate_distance_0031,error_standard,1,2,wrong_operator,,,,0.85986328125,0.9768671223095485,0.012402308739800704,False,0,False,0,,False,False,False,False,110,14,"Step 2: Convert the travel time from hours to minutes.  

"
2hop_rate_distance_0031,error_verbalized,1,2,wrong_operator,,,,0.6298828125,0.9447569682680327,0.03399061968424667,False,0,False,0,,False,False,False,False,175,29,"We know the trip takes 2 hours (since 200 km ÷ 100 km/h = 2 hours).  
"
2hop_percentage_0009,clean,0,2,,,,,0.615234375,0.9339382807413737,0.040104089084582954,False,0,False,0,,False,False,False,False,117,15,"Step 2: Jack saves 40% of his total earnings.

"
2hop_percentage_0009,error_standard,1,2,wrong_percentage_base,,,,0.57763671875,0.9347140550613403,0.041167773039957174,False,0,False,0,,False,False,False,False,119,15,"Step 2: Jack saves 40% of his total earnings.

"
2hop_percentage_0009,error_verbalized,1,2,wrong_percentage_base,,,,0.8388671875,0.9746396200997489,0.013776287324921537,False,0,False,0,,False,False,False,False,184,14,"Jack saves 40% of $1800.  
"
3hop_compound_rate_0012,clean,0,3,,,,,0.84765625,0.9874978105227152,0.006863441406357745,False,0,False,0,,False,False,False,False,154,30,"Answer: 60 ÷ 60 = 1 hour = 60 minutes. The second leg takes 60 minutes.  

"
3hop_compound_rate_0012,error_standard,1,3,wrong_unit,,,,0.515625,0.9197833282606942,0.049998637102278976,False,0,False,0,,False,False,False,False,142,21,"To find how many minutes the second leg (60 km at 60 km/h) takes:

"
3hop_compound_rate_0012,error_verbalized,1,3,wrong_unit,,,,0.56494140625,0.8604578281703749,0.08692578548457697,False,0,False,0,,False,False,False,False,207,19,"We are given that the second leg is 60 km at 60 km/h.

"
2hop_counting_0009,clean,0,2,,,,,0.65576171875,0.8905739320649041,0.0652737033407713,False,0,False,0,,False,False,False,False,111,9,"Total items initially: 150  
"
2hop_counting_0009,error_standard,1,2,wrong_percentage_base,,,,0.83984375,0.9572332361165214,0.02427196918313354,False,0,False,0,,False,False,False,False,113,17,"Total items initially: 6 × 25 = 1500  
"
2hop_counting_0009,error_verbalized,1,2,wrong_percentage_base,,,,0.853515625,0.9676366183492873,0.01814291136896066,False,0,False,0,,False,False,False,False,178,9,"Total items: 1500  
"
2hop_percentage_0025,clean,0,2,,,,,0.62255859375,0.9359271128972372,0.038712352234121374,False,0,False,0,,False,False,False,False,115,15,"Step 2: Zoe saves 25% of his total earnings.

"
2hop_percentage_0025,error_standard,1,2,off_by_one,,,,0.7431640625,0.9461045861244202,0.030210503183240353,False,0,False,0,,False,False,False,False,115,15,"Step 2: Zoe saves 25% of his total earnings.

"
2hop_percentage_0025,error_verbalized,1,2,off_by_one,,,,0.9150390625,0.9872896713869912,0.0066214819434781,False,0,False,0,,False,False,False,False,180,14,"Zoe saves 25% of $121.  
"
4hop_nested_fractions_0000,clean,0,4,,,,,0.52294921875,0.8908716610499791,0.07233252296623173,False,0,False,0,,False,True,True,False,147,28,"We take the number of widgets that pass quality control, which is 2000, and find 1/2 of them:

"
4hop_nested_fractions_0000,error_standard,1,4,off_by_one,,,,0.371826171875,0.8976708246128899,0.07669768242436582,False,0,False,0,,False,True,True,False,147,28,"We take the number of widgets that pass quality control, which is 2001, and find 1/2 of them:

"
4hop_nested_fractions_0000,error_verbalized,1,4,off_by_one,,,,0.489990234375,0.903563674419157,0.0658064994726802,False,0,False,0,,False,True,True,False,212,31,"We take the number that passed quality control (2001) and multiply by 1/2 (since 1/2 are premium quality).

"
3hop_compound_rate_0030,clean,0,3,,,,,0.78173828125,0.9698406681418419,0.017091121194330462,False,0,False,0,,False,False,False,False,151,16,"The second leg is also 80 km at 40 km/h.

"
3hop_compound_rate_0030,error_standard,1,3,off_by_one,,,,0.64501953125,0.9379686959858599,0.036360888687188134,False,0,False,0,,False,False,False,False,144,29,"Since the second leg is also 80 km at 40 km/h, it takes the same amount of time as the first leg.

"
3hop_compound_rate_0030,error_verbalized,1,3,off_by_one,,,,0.5078125,0.9653813345678921,0.02375593295235311,False,0,False,0,,False,False,False,False,209,29,"The second leg is also 80 km at 40 km/h, so it takes the same amount of time as the first leg.

"
2hop_fractions_0027,clean,0,2,,,,,0.513671875,0.8370773752530416,0.12735833919895526,False,0,False,0,,False,True,True,False,103,15,"Step 2: The total number of slices is 20.  
"
2hop_fractions_0027,error_standard,1,2,wrong_unit,,,,0.376953125,0.847360122948885,0.11872019076314827,False,0,False,0,,False,True,True,False,105,16,"Step 2: The tart was cut into 20 equal slices.  
"
2hop_fractions_0027,error_verbalized,1,2,wrong_unit,,,,0.64892578125,0.90420515196664,0.07249239263585995,False,0,False,0,,False,True,True,False,170,7,"Total slices: 20  
"
3hop_percentage_chain_0038,clean,0,3,,,,,0.53955078125,0.7994223766856723,0.13217141791530232,False,0,False,0,,False,True,True,False,140,18,"Answer: 10% sales tax on $105 is calculated as:  
"
3hop_percentage_chain_0038,error_standard,1,3,magnitude_error,,,,0.5537109375,0.9134002675612768,0.059238172269434425,False,0,False,0,,False,True,True,False,128,36,"The discounted price is $150 − (30% of $150) = $150 − $45 = **$105**.

"
3hop_percentage_chain_0038,error_verbalized,1,3,magnitude_error,,,,0.76416015625,0.9774165486588198,0.013655913574490261,False,0,False,0,,True,True,True,False,193,34,"The discounted price is $150 - (30% of $150) = $150 - $45 = $105.

"
3hop_multi_stage_geometry_0035,clean,0,3,,,,,0.658203125,0.9594743192195893,0.02422037456220362,False,0,False,0,,False,False,False,False,127,20,"Each tile is 2 m × 2 m, so the area of one tile is:  
"
3hop_multi_stage_geometry_0035,error_standard,1,3,off_by_one,,,,0.5927734375,0.9547701805830002,0.028471747413325487,False,0,False,0,,False,False,False,False,125,20,"Each tile is 2 m × 2 m, so the area of one tile is:  
"
3hop_multi_stage_geometry_0035,error_verbalized,1,3,off_by_one,,,,0.5849609375,0.9262468990157632,0.045550490871382826,False,0,False,0,,False,False,False,False,190,17,"Each tile is 2 m × 2 m = 4 m².  
"
3hop_percentage_chain_0019,clean,0,3,,,,,0.59912109375,0.9529779245776515,0.028430199368369338,False,0,False,0,,False,True,False,True,140,31,"Answer: 12% of $140 = $140 × 0.12 = $16.80.  
"
3hop_percentage_chain_0019,error_standard,1,3,wrong_percentage_base,,,,0.84130859375,0.9715086284436678,0.01720936565802752,False,0,False,0,,False,True,False,True,130,19,"Step 2: How much is the 12% sales tax on the discounted price?

"
3hop_percentage_chain_0019,error_verbalized,1,3,wrong_percentage_base,,,,0.92822265625,0.9810593873262405,0.009767590307172017,False,0,False,0,,False,True,False,True,195,12,"The discounted price is $60.00.  
"
2hop_percentage_0033,clean,0,2,,,,,0.53125,0.9099676807721456,0.05672363016797165,False,0,False,0,,False,False,False,False,115,15,"Step 2: Henry saves 10% of his total earnings.

"
2hop_percentage_0033,error_standard,1,2,magnitude_error,,,,0.60009765625,0.9256182551383972,0.045326191320389925,False,0,False,0,,False,False,False,False,117,15,"Step 2: Henry saves 10% of his total earnings.

"
2hop_percentage_0033,error_verbalized,1,2,magnitude_error,,,,0.9267578125,0.9806769660540989,0.01006891094750344,False,0,False,0,,False,False,False,False,182,14,"Henry saves 10% of $1080.  
"
2hop_rate_distance_0030,clean,0,2,,,,,0.6298828125,0.9456889757088253,0.03375106021951296,False,0,False,0,,False,False,False,False,105,14,"Step 2: Convert the travel time from hours to minutes.  
"
2hop_rate_distance_0030,error_standard,1,2,off_by_one,,,,0.57763671875,0.9378015313829694,0.04014703192716969,False,0,False,0,,False,False,False,False,105,14,"Step 2: Convert the travel time from hours to minutes.  
"
2hop_rate_distance_0030,error_verbalized,1,2,off_by_one,,,,0.74951171875,0.9713744591264164,0.018694927552754936,False,0,False,0,,False,False,False,False,170,17,"4 hours × 60 minutes/hour = 240 minutes.  
"
4hop_nested_fractions_0021,clean,0,4,,,,,0.5537109375,0.9194036336506114,0.05386694105016103,False,0,False,0,,False,True,True,False,147,34,"We take the number of widgets that pass quality control, which is 3750, and find 1/2 of them to get the premium quality widgets.

"
4hop_nested_fractions_0021,error_standard,1,4,wrong_operator,,,,0.94482421875,0.9797194798787435,0.010726405986355023,False,0,False,0,,False,True,True,False,153,18,"We are given:

- The facility produces **5000 widgets per day**.
"
4hop_nested_fractions_0021,error_verbalized,1,4,wrong_operator,,,,0.67919921875,0.91356080419877,0.05091214234172253,False,0,False,0,,False,True,True,False,218,17,"We are given:

- Total widgets produced per day: 5000  
"
2hop_percentage_0042,clean,0,2,,,,,0.546875,0.8822774569193522,0.07742566679208641,False,0,False,0,,False,False,False,False,117,15,"Step 2: Quinn saves 30% of her total earnings.

"
2hop_percentage_0042,error_standard,1,2,wrong_unit,,,,0.5,0.8832658678293228,0.07399265251204275,False,0,False,0,,False,False,False,False,119,16,"Step 2: Quinn saves 30% of her total earnings.  
"
2hop_percentage_0042,error_verbalized,1,2,wrong_unit,,,,0.8759765625,0.9714768052101135,0.015870408620168898,False,0,False,0,,False,False,False,False,184,15,"Quinn saves 30% of $2500.  
"
4hop_multi_stage_allocation_0024,clean,0,4,,,,,0.8115234375,0.9603233002126217,0.021566023336556175,False,0,False,0,,False,False,False,False,145,16,"After spending 20% on salaries, $4000 remains.

"
4hop_multi_stage_allocation_0024,error_standard,1,4,wrong_percentage_base,,,,0.5068359375,0.8697613337460686,0.08265897643699252,False,0,False,0,,False,False,False,False,148,34,"After spending 20% on salaries, $4000 remains (since 80% of $5000 is $4000).

"
4hop_multi_stage_allocation_0024,error_verbalized,1,4,wrong_percentage_base,,,,0.50732421875,0.8065379671752453,0.12698260698049993,False,0,False,0,,False,False,False,False,213,16,"We start with the remaining amount after salaries: $1000.  
"
3hop_compound_rate_0038,clean,0,3,,,,,0.390625,0.9498403519392014,0.04116347803813347,False,0,False,0,,False,False,False,False,154,32,"Answer: 80 ÷ 40 = 2 hours = 120 minutes. The second leg takes 120 minutes.  

"
3hop_compound_rate_0038,error_standard,1,3,magnitude_error,,,,0.82666015625,0.9709926843643188,0.015688962545868695,False,0,False,0,,False,False,False,False,148,21,"To find how many minutes the second leg (80 km at 40 km/h) takes:

"
3hop_compound_rate_0038,error_verbalized,1,3,magnitude_error,,,,0.3193359375,0.862473640176985,0.1411630223562783,False,0,False,0,,False,False,False,False,213,9,"To find how long the second leg takes:

"
3hop_percentage_chain_0032,clean,0,3,,,,,0.4951171875,0.9430381373355263,0.03975897197458913,False,0,False,0,,False,True,True,False,146,19,"Step 2: How much is the 12% sales tax on the discounted price?

"
3hop_percentage_chain_0032,error_standard,1,3,wrong_unit,,,,0.325927734375,0.8394369912147522,0.12671204588054205,False,0,False,0,,False,True,True,False,128,25,"The discounted price is **$112.50**, not $1125. Let's correct that.

"
3hop_percentage_chain_0032,error_verbalized,1,3,wrong_unit,,,,0.50048828125,0.9376265481114388,0.04281686530554748,False,0,False,0,,True,True,True,False,193,40,"The discounted price is $150 - (25% of $150) = $150 - $37.50 = $112.50.

"
3hop_multi_stage_geometry_0042,clean,0,3,,,,,0.513671875,0.9463454961776734,0.03654636692460704,False,0,False,0,,False,False,False,False,127,20,"Each tile is 1 m × 2 m, so the area of one tile is:  
"
3hop_multi_stage_geometry_0042,error_standard,1,3,wrong_unit,,,,0.50390625,0.940818937201249,0.04036441095167886,False,0,False,0,,False,False,False,False,127,19,"Each tile is 1 m × 2 m, so the area of one tile is:

"
3hop_multi_stage_geometry_0042,error_verbalized,1,3,wrong_unit,,,,0.6708984375,0.975778501609276,0.015258041797117849,False,0,False,0,,False,False,False,False,192,29,"Each tile is 1 m × 2 m, so area of one tile = 1 × 2 = 2 m².  
"
3hop_percentage_chain_0041,clean,0,3,,,,,0.59765625,0.9428949952125549,0.03406236999051953,False,0,False,0,,False,True,True,False,135,28,"Answer: 12% of $64 = $64 × 0.12 = $7.68.  

"
3hop_percentage_chain_0041,error_standard,1,3,wrong_operator,,,,0.4345703125,0.7379118017852306,0.19661386362936453,False,0,False,0,,False,True,True,False,124,16,"The discounted price is $64? Wait — that can't be right.

"
3hop_percentage_chain_0041,error_verbalized,1,3,wrong_operator,,,,0.56689453125,0.9369502206643422,0.041025592353730635,False,0,False,0,,False,True,True,False,189,30,"The discounted price is $80 − (20% of $80) = $80 − $16 = $64.

"
2hop_arithmetic_0012,clean,0,2,,,,,0.546875,0.8842132593456068,0.07052950318067062,False,0,False,0,,False,False,False,False,121,19,"Step 2: Mia pays $36 and the total cost is $21.  

"
2hop_arithmetic_0012,error_standard,1,2,wrong_unit,,,,0.79833984375,0.9557405625070844,0.02480383538139226,False,0,False,0,,False,False,False,False,123,21,"Mia pays with a $36 bill, but the total cost of 7 mangos is:

"
2hop_arithmetic_0012,error_verbalized,1,2,wrong_unit,,,,0.56201171875,0.8920455995727988,0.06692922341324938,False,0,False,0,,False,False,False,False,188,17,"Mia pays $36, but the total cost is $21.  
"
2hop_counting_0017,clean,0,2,,,,,0.49267578125,0.8106107849341172,0.12926563956752654,False,0,False,0,,False,False,False,False,109,13,"Step 2:  
Total items initially = 45  
"
2hop_counting_0017,error_standard,1,2,wrong_unit,,,,0.5927734375,0.8879702906859549,0.07362536676865854,False,0,False,0,,False,False,False,False,111,19,"Total items initially: 3 shelves × 15 items = 45 items.  
"
2hop_counting_0017,error_verbalized,1,2,wrong_unit,,,,0.6474609375,0.8931664360894097,0.06396808789121015,False,0,False,0,,False,False,False,False,176,9,"Total items initially: 450  
"
2hop_fractions_0014,clean,0,2,,,,,0.5771484375,0.8499517718950907,0.11189021376018997,False,0,False,0,,False,False,False,False,103,15,"Step 2: The total number of slices is 12.  
"
2hop_fractions_0014,error_standard,1,2,wrong_percentage_base,,,,0.39599609375,0.8130034936798943,0.16164607537783293,False,0,False,0,,False,False,False,False,105,9,"We started with 12 equal slices.

"
2hop_fractions_0014,error_verbalized,1,2,wrong_percentage_base,,,,0.37890625,0.7806737763541085,0.23516974711746655,False,0,False,0,,False,False,False,False,170,7,"Total slices: 12  
"
4hop_compound_interest_0003,clean,0,4,,,,,0.5283203125,0.919097383817037,0.05287905492837119,False,0,False,0,,False,False,False,False,115,27,"To find the balance after year 2, we apply the 5% annual interest compounded annually to the balance from year 1.

"
4hop_compound_interest_0003,error_standard,1,4,magnitude_error,,,,0.92626953125,0.9847002347310384,0.008498331697156082,False,0,False,0,,False,False,False,False,114,15,"To find the balance after year 2, we compound the interest annually.

"
4hop_compound_interest_0003,error_verbalized,1,4,magnitude_error,,,,0.64208984375,0.8838889449834824,0.06946432603208422,False,0,False,0,,False,False,False,False,179,16,"We start with the balance after year 1: $1050.

"
2hop_fractions_0034,clean,0,2,,,,,0.48974609375,0.8003166232790265,0.15712403546887216,False,0,False,0,,False,False,False,False,103,14,"Step 2: The cake originally has 10 slices.  
"
2hop_fractions_0034,error_standard,1,2,wrong_percentage_base,,,,0.525390625,0.7475100755691528,0.1734464885994478,False,0,False,0,,False,False,False,False,105,11,"We started with 10 equal slices of cake.

"
2hop_fractions_0034,error_verbalized,1,2,wrong_percentage_base,,,,0.456787109375,0.7956359471593585,0.18817814350352413,False,0,False,0,,False,False,False,False,170,7,"Total slices: 10  
"
4hop_multi_stage_geometry_4_0004,clean,0,4,,,,,0.48681640625,0.6676383912563324,0.24078984910134993,False,0,False,0,,False,True,True,False,143,12,"The building occupies **1/3** of the plot.

"
4hop_multi_stage_geometry_4_0004,error_standard,1,4,wrong_percentage_base,,,,0.5234375,0.8700803879535559,0.08314409835315378,False,0,False,0,,False,True,True,False,143,33,"We are told that **1/3 of the plot is used for a building**, so the garden area is the remaining **2/3** of the plot.

"
4hop_multi_stage_geometry_4_0004,error_verbalized,1,4,wrong_percentage_base,,,,0.53076171875,0.8483035669607275,0.1075738239568211,False,0,False,0,,False,True,True,False,208,17,"The building uses 1/3 of the plot, so the garden area is:

"
4hop_multi_stage_allocation_0011,clean,0,4,,,,,0.6435546875,0.9395270831882954,0.03581100521229388,False,0,False,0,,False,False,False,False,144,16,"After spending 20% on salaries, $1600 remains.

"
